tipo_muerte,provincia,canton,fecha,lat,lon,arma,edad,sexo,etnia,motivacion,area_hecho
ASESINATO,EL ORO,MACHALA,2022-09-26,-3.263001667748477,-79.95769452332658,ARMA DE FUEGO,44,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2022-09-26,-3.263001667748477,-79.95769452332658,ARMA DE FUEGO,56,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2022-09-26,-3.263001667748477,-79.95769452332658,ARMA BLANCA,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-26,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-26,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-26,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-26,-0.1982408333200715,-78.49158830225805,ARMA DE FUEGO,45,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-25,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,18,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-25,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,24,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,NAPO,CARLOS JULIO AROSEMENA TOLA,2022-09-25,-1.18965659835085,-77.8742909431458,OTROS,57,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
HOMICIDIO,PICHINCHA,RUMINAHUI,2022-09-25,-0.33624196999999956,-78.449621985,ARMA BLANCA,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2022-09-25,-0.9684972465313599,-80.71427080063185,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,MANABI,MANTA,2022-09-25,-0.9684972465313599,-80.71427080063185,ARMA DE FUEGO,23,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,MANABI,SUCRE,2022-09-25,-0.6542129299615959,-80.40663627915872,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,PUEBLOVIEJO,2022-09-25,-1.5838081405194642,-79.55304176413114,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,PUEBLOVIEJO,2022-09-25,-1.5838081405194642,-79.55304176413114,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,PUEBLOVIEJO,2022-09-25,-1.5838081405194642,-79.55304176413114,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,SANTA ELENA,LA LIBERTAD,2022-09-25,-2.2371156118143447,-80.90339797468354,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,SALINAS,2022-09-25,-2.2621209841064838,-80.92074687567454,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,SANTA ROSA,2022-09-25,-3.4470945378151248,-79.95012983193277,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2022-09-25,-3.2673719999999906,-79.947671,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-25,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-25,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-25,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,49,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2022-09-25,-2.1710144211027385,-79.8227036884622,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-25,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-25,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-25,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,24,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,SAN LORENZO,2022-09-24,1.232399672413791,-78.78131296551724,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-24,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,44,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-24,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,20,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2022-09-24,0.09624554144967493,-76.87415082182946,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,SUCUMBIOS,LAGO AGRIO,2022-09-24,0.09624554144967493,-76.87415082182946,ARMA DE FUEGO,23,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,TUNGURAHUA,AMBATO,2022-09-24,-1.2919030857,-78.629627796,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,BOLIVAR,2022-09-24,-0.8917318124999998,-80.1227975625,ARMA DE FUEGO,53,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2022-09-24,-2.132309373737371,-79.58125040909091,ARMA DE FUEGO,62,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,QUEVEDO,2022-09-24,-1.02939699999999,-79.470663,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,VENTANAS,2022-09-24,-1.4283712406015021,-79.45293686466165,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-24,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-24,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2022-09-24,-2.1710144211027385,-79.8227036884622,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-24,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-24,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-24,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-24,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,PICHINCHA,QUITO,2022-09-24,-0.14638,-78.462277,ARMA BLANCA,52,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-23,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,28,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-23,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,43,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-23,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,15,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-23,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,21,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,SUCRE,2022-09-23,-0.6542129299615959,-80.40663627915872,ARMA DE FUEGO,59,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DAULE,2022-09-23,-1.8987481840579687,-79.95569253333333,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2022-09-23,-2.132309373737371,-79.58125040909091,ARMA DE FUEGO,45,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJITO,2022-09-23,-2.1625285964912258,-79.44624736842106,CONSTRICTORA,80,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-23,-1.0249074666604745,-79.4637494156275,ARMA DE FUEGO,47,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABA,2022-09-23,-1.69066546551724,-79.64938106896551,ARMA DE FUEGO,55,HOMBRE,SIN_DATO,DELINCUENCIA COMÚN,RURAL
ASESINATO,CANAR,LA TRONCAL,2022-09-23,-2.392918320754716,-79.34928658962265,ARMA DE FUEGO,23,HOMBRE,MULATO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-23,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-23,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,28,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-23,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-23,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-23,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-23,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-22,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,37,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-22,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,BOLIVAR,2022-09-22,-0.8917318124999998,-80.1227975625,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,TOSAGUA,2022-09-22,-0.7908307017543856,-80.24769298245613,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2022-09-22,-1.0490241224284758,-80.44878531206838,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2022-09-22,-0.9684972465313599,-80.71427080063185,ARMA BLANCA,68,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,AZOGUES,2022-09-22,-2.7473005882352926,-78.85212764705884,ARMA CONTUNDENTE,89,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-22,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-22,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-22,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-22,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2022-09-21,0.09624554144967493,-76.87415082182946,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,CHONE,2022-09-21,-0.5932224561403507,-80.08845403508772,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2022-09-21,-1.8073551580188667,-79.49414733490566,ARMA BLANCA,74,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,SANTA ELENA,LA LIBERTAD,2022-09-21,-2.2371156118143447,-80.90339797468354,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,SANTA ELENA,2022-09-21,-2.1698995575221227,-80.76800592920353,ARMA DE FUEGO,26,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-21,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-21,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,49,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-21,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,25,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ORELLANA,LA JOYA DE LOS SACHAS,2022-09-20,-0.2766440540540539,-76.86007844594594,ARMA DE FUEGO,28,HOMBRE,OTROS,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,MEJIA,2022-09-20,-0.45723909090909076,-78.58696181818182,ARMA DE FUEGO,25,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,MANTA,2022-09-20,-0.9684972465313599,-80.71427080063185,ARMA DE FUEGO,47,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,JUNIN,2022-09-20,-0.9425371428571425,-80.20431714285714,ARMA DE FUEGO,26,HOMBRE,MONTUBIO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,EL CARMEN,2022-09-20,-0.3811383815789472,-79.50687438157894,OTROS,22,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,EL CARMEN,2022-09-20,-0.3811383815789472,-79.50687438157894,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,JUNIN,2022-09-20,-0.9425371428571425,-80.20431714285714,ARMA DE FUEGO,18,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
SICARIATO,GUAYAS,DAULE,2022-09-20,-1.8987481840579687,-79.95569253333333,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABA,2022-09-20,-1.69066546551724,-79.64938106896551,ARMA DE FUEGO,47,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,SANTA ELENA,SANTA ELENA,2022-09-20,-2.1698995575221227,-80.76800592920353,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-20,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-20,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-20,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2022-09-19,0.09624554144967493,-76.87415082182946,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,TRANSNACIONAL,URBANO
ASESINATO,TUNGURAHUA,AMBATO,2022-09-19,-1.2616571639397844,-78.62829897205397,ARMA DE FUEGO,50,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PEDERNALES,2022-09-19,0.07272093150684926,-80.03691816438356,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,JAMA,2022-09-19,-0.2078609999999989,-80.280597,ARMA CONTUNDENTE,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
HOMICIDIO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-19,-0.2796474161760958,-79.22228594955068,ARMA CONTUNDENTE,34,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,GUAYAS,EL EMPALME,2022-09-19,-1.0251199630148269,-79.6298619967539,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJITO,2022-09-19,-2.1625285964912258,-79.44624736842106,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2022-09-19,-2.132309373737371,-79.58125040909091,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,PASAJE,2022-09-19,-3.3330152036986402,-79.81063312175083,ARMA DE FUEGO,36,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2022-09-19,-3.263001667748477,-79.95769452332658,ARMA DE FUEGO,41,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2022-09-19,-3.3330152036986402,-79.81063312175083,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2022-09-19,-3.263001667748477,-79.95769452332658,ARMA DE FUEGO,45,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-19,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,43,HOMBRE,BLANCO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-19,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,37,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-19,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,25,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-19,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-18,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,16,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-18,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,34,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,FLAVIO ALFARO,2022-09-18,-0.4314623999999996,-79.8621936,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,MANABI,SAN VICENTE,2022-09-18,-0.5394705555555551,-80.40211027777778,ARMA BLANCA,20,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,DAULE,2022-09-18,-1.8987481840579687,-79.95569253333333,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-18,-1.0249074666604745,-79.4637494156275,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-18,-1.0249074666604745,-79.4637494156275,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,LA TRONCAL,2022-09-18,-2.392918320754716,-79.34928658962265,ARMA DE FUEGO,48,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,SANTA ROSA,2022-09-18,-3.4470945378151248,-79.95012983193277,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,HUAQUILLAS,2022-09-18,-3.4775255511363614,-80.22447169886364,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-18,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-18,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,27,MUJER,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-18,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-18,-2.1934350982339272,-79.947158579933,ARMA BLANCA,46,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-18,-0.1982408333200715,-78.49158830225805,ARMA BLANCA,27,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-18,-0.1982408333200715,-78.49158830225805,ARMA BLANCA,23,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-17,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,35,HOMBRE,MULATO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ELOY ALFARO,2022-09-17,1.085735384615384,-78.99226923076922,ARMA BLANCA,32,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,SUCUMBIOS,SHUSHUFINDI,2022-09-17,-0.20312237418665136,-76.65550880171057,ARMA CONTUNDENTE,53,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,CHONE,2022-09-17,-0.5932224561403507,-80.08845403508772,ARMA DE FUEGO,17,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,SAN VICENTE,2022-09-17,-0.5394705555555551,-80.40211027777778,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,MANABI,JAMA,2022-09-17,-0.13020677777777764,-80.207093,ARMA BLANCA,22,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,PEDERNALES,2022-09-17,0.07272093150684926,-80.03691816438356,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,BOLIVAR,2022-09-17,-0.8917318124999998,-80.1227975625,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,GUAYAS,MILAGRO,2022-09-17,-2.132309373737371,-79.58125040909091,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,PEDRO CARBO,2022-09-17,-1.8142908888888873,-80.23887044444444,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DAULE,2022-09-17,-1.8987481840579687,-79.95569253333333,ARMA CONTUNDENTE,26,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,RURAL
ASESINATO,LOS RIOS,QUEVEDO,2022-09-17,-1.0249074666604745,-79.4637494156275,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-17,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-17,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,54,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-17,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-17,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,23,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
